ds,y
2020-08-05,305767
2020-08-06,309855
2020-08-07,314362
2020-08-08,314362
2020-08-09,314362
2020-08-10,322980
2020-08-11,326612
2020-08-12,329784
2020-08-13,337334
2020-08-14,342813
2020-08-15,342813
2020-08-16,342813
2020-08-17,359082
2020-08-18,364196
2020-08-19,370867
2020-08-20,377906
2020-08-21,386054
2020-08-22,386054
2020-08-23,386054
2020-08-24,405436
2020-08-25,412553
2020-08-26,419849
2020-08-27,429507
2020-08-28,439286
2020-08-29,439286
2020-08-30,439286
2020-08-31,462858
2020-09-01,470973
2020-09-02,479554
2020-09-03,488513
2020-09-04,498989
2020-09-05,498989
2020-09-06,498989
2020-09-07,525549
2020-09-08,534513
2020-09-09,543379
2020-09-10,554143
2020-09-11,566326
2020-09-12,566326
2020-09-13,566326
2020-09-14,593730
2020-09-15,603167
2020-09-16,614360
2020-09-17,625651
2020-09-18,640040
2020-09-19,640040
2020-09-20,640040
2020-09-21,671468
2020-09-22,682267
2020-09-23,693556
2020-09-24,704209
2020-09-25,716481
2020-09-26,716481
2020-09-27,716481
2020-09-28,748266
2020-09-29,748266
2020-09-30,769188
2020-10-01,778607
2020-10-02,789932
2020-10-03,789932
2020-10-04,789932
2020-10-05,813412
2020-10-06,825410
2020-10-07,835901
2020-10-08,848324
2020-10-09,861112
2020-10-10,861112
2020-10-11,861112
2020-10-12,888968
2020-10-13,896086
2020-10-14,908056
2020-10-15,921374
2020-10-16,936560
2020-10-17,936560
2020-10-18,936560
2020-10-19,974449
2020-10-20,988322
2020-10-21,1005295
2020-10-22,1026281
2020-10-23,1046132
2020-10-24,1046132
2020-10-25,1046132
2020-10-26,1098320
2020-10-27,1116738
2020-10-28,1136503
2020-10-29,1160083
2020-10-30,1185678
2020-10-31,1185678
2020-11-01,1185678
2020-11-02,1240697
2020-11-03,1259366
2020-11-04,1284408
2020-11-05,1306316
2020-11-06,1328832
2020-11-07,1328832
2020-11-08,1328832
2020-11-09,1381218
2020-11-10,1381218
2020-11-11,1417709
2020-11-12,1437220
2020-11-13,1458591
2020-11-14,1458591
2020-11-15,1458591
2020-11-16,1496864
2020-11-17,1510023
2020-11-18,1525341
2020-11-19,1541574
2020-11-20,1556730
2020-11-21,1556730
2020-11-22,1556730
2020-11-23,1582616
2020-11-24,1594844
2020-11-25,1605066
2020-11-26,1617355
2020-11-27,1628208
2020-11-28,1628208
2020-11-29,1628208
2020-11-30,1648187
2020-12-01,1656444
2020-12-02,1665775
2020-12-03,1675902
2020-12-04,1684647
2020-12-05,1684647
2020-12-06,1684647
2020-12-07,1702328
2020-12-08,1702328
2020-12-09,1712101
2020-12-10,1720056
2020-12-11,1730575
2020-12-12,1730575
2020-12-13,1730575
2020-12-14,1751884
2020-12-15,1762212
2020-12-16,1773290
2020-12-17,1785421
2020-12-18,1797236
2020-12-19,1797236
2020-12-20,1797236
2020-12-21,1819249
2020-12-22,1829903
2020-12-23,1842289
2020-12-24,1854951
2020-12-25,1854951
2020-12-26,1854951
2020-12-27,1854951
2020-12-28,1879413
2020-12-29,1893502
2020-12-30,1910218
2020-12-31,1928265
2021-01-01,1928265
2021-01-02,1928265
2021-01-03,1928265
2021-01-04,1958844
2021-01-05,1982544
2021-01-06,1982544
2021-01-07,2024904
2021-01-08,2050360
2021-01-09,2050360
2021-01-10,2050360
2021-01-11,2111782
2021-01-12,2137220
2021-01-13,2176089
2021-01-14,2211967
2021-01-15,2252164
2021-01-16,2252164
2021-01-17,2252164
2021-01-18,2336451
2021-01-19,2370742
2021-01-20,2412318
2021-01-21,2456675
2021-01-22,2499560
2021-01-23,2499560
2021-01-24,2499560
2021-01-25,2593382
2021-01-26,2629817
2021-01-27,2670102
2021-01-28,2705001
2021-01-29,2743119
2021-01-30,2743119
2021-01-31,2743119
2021-02-01,2822805
2021-02-02,2851869
2021-02-03,2883465
2021-02-04,2913425
2021-02-05,2941990
2021-02-06,2941990
2021-02-07,2941990
2021-02-08,2989085
2021-02-09,3005487
2021-02-10,3023601
2021-02-11,3041454
2021-02-12,3056035
2021-02-13,3056035
2021-02-14,3056035
2021-02-15,3086286
2021-02-16,3096343
2021-02-17,3107172
2021-02-18,3121687
2021-02-19,3133122
2021-02-20,3133122
2021-02-21,3133122
2021-02-22,3153971
2021-02-23,3161432
2021-02-24,3170644
2021-02-25,3180212
2021-02-26,3188553
2021-02-27,3188553
2021-02-28,3188553
2021-03-01,3204531
2021-03-02,3130184
2021-03-03,3136321
2021-03-04,3142358
2021-03-05,3149012
2021-03-06,3149012
2021-03-07,3149012
2021-03-08,3160970
2021-03-09,3164982
2021-03-10,3172101
2021-03-11,3178356
2021-03-12,3183704
2021-03-13,3183704
2021-03-14,3183704
2021-03-15,3195062
2021-03-16,3200024
2021-03-17,3206116
2021-03-18,3212332
2021-03-19,3212332
2021-03-20,3212332
2021-03-21,3212332
2021-03-22,3228803
2021-03-23,3234319
2021-03-24,3234319
2021-03-25,3247738
2021-03-26,3255324
2021-03-27,3255324
2021-03-28,3255324
2021-03-29,3270825
2021-03-30,3275819
2021-03-31,3284353
2021-04-01,3291394
2021-04-02,3291394
2021-04-03,3300965
2021-04-04,3300965
2021-04-05,3311325
2021-04-06,3317948
2021-04-07,3326736
2021-04-08,3336637
2021-04-09,3347512
2021-04-10,3347512
2021-04-11,3347512
2021-04-12,3370256
2021-04-13,3376548
2021-04-14,3387022
2021-04-15,3396685
2021-04-16,3407283
2021-04-17,3407283
2021-04-18,3407283
2021-04-19,3428354
2021-04-20,3428354
2021-04-21,3446072
2021-04-22,3456886
2021-04-23,3468617
2021-04-24,3468617
2021-04-25,3468617
2021-04-26,3488469
2021-04-27,3496134
2021-04-28,3504799
2021-04-29,3514942
2021-04-30,3524077
2021-05-01,3524077
2021-05-02,3524077
2021-05-03,3540430
2021-05-04,3544945
2021-05-05,3551262
2021-05-06,3559222
2021-05-07,3567408
2021-05-08,3567408
2021-05-09,3567408
2021-05-10,3581392
2021-05-11,3586333
2021-05-12,3592751
2021-05-13,3598452
2021-05-14,3604799
2021-05-15,3604799
2021-05-16,3604799
2021-05-17,3615860
2021-05-18,3619848
2021-05-19,3625928
2021-05-20,3631661
2021-05-21,3636453
2021-05-22,3636453
2021-05-23,3636453
2021-05-24,3647520
2021-05-25,3652879
2021-05-26,3657886
2021-05-27,3663176
2021-05-28,3668658
2021-05-29,3668658
2021-05-30,3668658
2021-05-31,3678390
2021-06-01,3682778
2021-06-02,3687762
2021-06-03,3693012
2021-06-04,3697981
2021-06-05,3697981
2021-06-06,3697981
2021-06-07,3707523
2021-06-08,3711027
2021-06-09,3715454
2021-06-10,3729458
2021-06-11,3733600
2021-06-12,3733600
2021-06-13,3733600
2021-06-14,3741767
2021-06-15,3745199
2021-06-16,3749031
2021-06-17,3753228
2021-06-18,3757442
2021-06-19,3757442
2021-06-20,3757442
2021-06-21,3764651
2021-06-22,3768691
2021-06-23,3773032
2021-06-24,3777539
2021-06-25,3782463
2021-06-26,3782463
2021-06-27,3782463
2021-06-28,3792642
2021-06-29,3799733
2021-06-30,3808960
2021-07-01,3821305
2021-07-02,3833868
2021-07-03,3833868
2021-07-04,3833868
2021-07-05,3866475
2021-07-06,3880612
2021-07-07,3897996
2021-07-08,3915313
2021-07-09,3937192
2021-07-10,3937192
2021-07-11,3937192
2021-07-12,3971124
2021-07-13,4015084
2021-07-14,4041474
2021-07-15,4069162
2021-07-16,4100222
2021-07-17,4100222
2021-07-18,4100222
2021-07-19,4161850
2021-07-20,4189136
2021-07-21,4219723
2021-07-22,4249258
2021-07-23,4280429
2021-07-24,4280429
2021-07-25,4280429
2021-07-26,4342054
2021-07-27,4368453
2021-07-28,4395602
2021-07-29,4422291
2021-07-30,4447044
2021-07-31,4447044
2021-08-01,4447044
2021-08-02,4502983
2021-08-03,4523310
2021-08-04,4545184
2021-08-05,4566571
2021-08-06,4588132
2021-08-07,4588132
2021-08-08,4588132
2021-08-09,4627770
2021-08-10,4643450
2021-08-11,4660473
2021-08-12,4677883
2021-08-13,4693540
2021-08-14,4693540
2021-08-15,4693540
2021-08-16,4719266
2021-08-17,4733602
2021-08-18,4745558
2021-08-19,4758003
2021-08-20,4770453
2021-08-21,4770453
2021-08-22,4770453
2021-08-23,4794352
2021-08-24,4804424
2021-08-25,4815205
2021-08-26,4822320
2021-08-27,4831809
2021-08-28,4831809
2021-08-29,4831809
2021-08-30,4847298
2021-08-31,4855065
2021-09-01,4861883
2021-09-02,4871444
2021-09-03,4877755
2021-09-04,4877755
2021-09-05,4877755
2021-09-06,4887112
2021-09-07,4892640
2021-09-08,4898258
2021-09-09,4903021
2021-09-10,4907461
2021-09-11,4907461
2021-09-12,4907461
2021-09-13,4915265
2021-09-14,4918526
2021-09-15,4922249
2021-09-16,4926324
2021-09-17,4929546
2021-09-18,4929546
2021-09-19,4929546
2021-09-20,4935534
2021-09-21,4937984
2021-09-22,4940824
2021-09-23,4943855
2021-09-24,4946601
2021-09-25,4946601
2021-09-26,4946601
2021-09-27,4951640
2021-09-28,4953930
2021-09-29,4956691
2021-09-30,4959091
2021-10-01,4961128
2021-10-02,4961128
2021-10-03,4961128
2021-10-04,4965399
2021-10-05,4967200
2021-10-06,4969503
2021-10-07,4971310
2021-10-08,4973619
2021-10-09,4973619
2021-10-10,4973619
2021-10-11,4977448
2021-10-12,4977448
2021-10-13,4980206
2021-10-14,4982138
2021-10-15,4984386
2021-10-16,4984386
2021-10-17,4984386
2021-10-18,4988878
2021-10-19,4990767
2021-10-20,4993295
2021-10-21,4995176
2021-10-22,4997732
2021-10-23,4997732
2021-10-24,4997732
2021-10-25,5002217
2021-10-26,5004143
2021-10-27,5006675
2021-10-28,5008887
2021-10-29,5011148
2021-10-30,5011148
2021-10-31,5011148
2021-11-01,5011148
2021-11-02,5016968
2021-11-03,5019255
2021-11-04,5022546
2021-11-05,5025639
2021-11-06,5025639
2021-11-07,5025639
2021-11-08,5032056
2021-11-09,5032056
2021-11-10,5038517
2021-11-11,5042803
2021-11-12,5047156
2021-11-13,5047156
2021-11-14,5047156
2021-11-15,5056954
2021-11-16,5061045
2021-11-17,5067712
2021-11-18,5074027
2021-11-19,5080663
2021-11-20,5080663
2021-11-21,5080663
2021-11-22,5096538
2021-11-23,5103315
2021-11-24,5111842
2021-11-25,5121100
2021-11-26,5131012
2021-11-27,5131012
2021-11-28,5131012
2021-11-29,5153923
2021-11-30,5164184
2021-12-01,5174720
2021-12-02,5189220
2021-12-03,5202958
2021-12-04,5202958
2021-12-05,5202958
2021-12-06,5202958
2021-12-07,5246766
2021-12-08,5246766
2021-12-09,5273178
2021-12-10,5290273
2021-12-11,5290190
2021-12-12,5290190
2021-12-13,5339992
2021-12-14,5366128
2021-12-15,5393268
2021-12-16,5422168
2021-12-17,5455527
2021-12-18,5455527
2021-12-19,5455527
2021-12-20,5535231
2021-12-21,5585054
2021-12-22,5645095
2021-12-23,5718007
2021-12-24,5718007
2021-12-25,5718007
2021-12-26,5718007
2021-12-27,5932626
2021-12-28,6032297
2021-12-29,6133057
2021-12-30,6294745
2021-12-31,6294745
2022-01-01,6294745
2022-01-02,6294745
2022-01-03,6667511
2022-01-04,6785286
2022-01-05,6922466
2022-01-06,6922466
2022-01-07,7164906
2022-01-08,7164906
2022-01-09,7164906
2022-01-10,7457300
2022-01-11,7592242
2022-01-12,7771367
2022-01-13,7930528
2022-01-14,8093036
2022-01-15,8093036
2022-01-16,8093036
2022-01-17,8424503
2022-01-18,8518975
2022-01-19,8676916
2022-01-20,8834363
2022-01-21,8975458
2022-01-22,8975458
2022-01-23,8975458
2022-01-24,9280890
2022-01-25,9395767
2022-01-26,9529320
2022-01-27,9660208
2022-01-28,9779130
2022-01-29,9779130
2022-01-30,9779130
2022-01-31,9961253
2022-02-01,10039126
2022-02-02,10125348
2022-02-03,10199716
2022-02-04,10199716
2022-02-05,10199716
2022-02-06,10199716
2022-02-07,10395471
2022-02-08,10439302
2022-02-09,10502141
2022-02-10,10555196
2022-02-11,10604200
2022-02-12,10604200
2022-02-13,10604200
2022-02-14,10672906
2022-02-15,10707286
2022-02-16,10744394
2022-02-17,10778607
2022-02-18,10809222
2022-02-19,10809222
2022-02-20,10809222
2022-02-21,10858000
2022-02-22,10880193
2022-02-23,10914105
2022-02-24,10949997
2022-02-25,10977524
2022-02-26,10977524
2022-02-27,10977524
2022-02-28,10977524
2022-03-01,11036085
2022-03-02,11054888
2022-03-03,11078028
2022-03-04,11100428
2022-03-05,11100428
2022-03-06,11100428
2022-03-07,11136425
2022-03-08,11159574
2022-03-09,11181510
2022-03-10,11204125
2022-03-11,11223974
2022-03-12,11223974
2022-03-13,11223974
2022-03-14,11223974
2022-03-15,11260040
2022-03-16,11260040
2022-03-17,11260040
2022-03-18,11324637
2022-03-19,11324637
2022-03-20,11324637
2022-03-21,11324637
2022-03-22,11378784
2022-03-23,11378784
2022-03-24,11378784
2022-03-25,11451676
2022-03-26,11451676
2022-03-27,11451676
2022-03-28,11451676
2022-03-29,11508309
2022-03-30,11508309
2022-03-31,11508309
2022-04-01,11551574
2022-04-02,11551574
2022-04-03,11551574
2022-04-04,11551574
2022-04-05,11578653
2022-04-06,11578653
2022-04-07,11578653
2022-04-08,11627487
2022-04-09,11627487
2022-04-10,11627487
2022-04-11,11627487
2022-04-12,11662214
2022-04-13,11662214
2022-04-14,11662214
2022-04-15,11662214
2022-04-16,11662214
2022-04-17,11662214
2022-04-18,11662214
2022-04-19,11736893
2022-04-20,11736893
2022-04-21,11736893
2022-04-22,11786036
2022-04-23,11786036
2022-04-24,11786036
2022-04-25,11786036
2022-04-26,11833457
2022-04-27,11833457
2022-04-28,11833457
2022-04-29,11896152
2022-04-30,11896152
2022-05-01,11896152
2022-05-02,11896152
2022-05-03,11953481
2022-05-04,11953481
2022-05-05,11953481
2022-05-06,12009059
2022-05-07,12009059
2022-05-08,12009059
2022-05-09,12058888
2022-05-10,12058888
2022-05-11,12058888
2022-05-12,12058888
2022-05-13,12127122
2022-05-14,12127122
2022-05-15,12127122
2022-05-16,12127122
2022-05-17,12179234
2022-05-18,12179234
2022-05-19,12179234
2022-05-20,12179234
